TEMPORAL;CNAE09;ESTRATO_ASALARIADOS;TERRITORIO;TAMANOEMPRESA;INDICATOR;OBS_VALUE;FREQ
2010;7058;38282;ES61;38435;COMP_MEDI_COME_ELEC_MIL_EURO;617624.299075599;A
2011;7058;38282;ES61;38435;COMP_MEDI_COME_ELEC_MIL_EURO;599494.490049066;A
2012;7058;38282;ES61;38435;COMP_MEDI_COME_ELEC_MIL_EURO;329909.203055329;A
2013;7058;38282;ES61;38435;COMP_MEDI_COME_ELEC_MIL_EURO;945791.377862445;A
2014;7058;38282;ES61;38435;COMP_MEDI_COME_ELEC_MIL_EURO;775239.072039009;A
2015;7058;38282;ES61;38435;COMP_MEDI_COME_ELEC_MIL_EURO;951105.124503576;A
2016;7058;38282;ES61;38435;COMP_MEDI_COME_ELEC_MIL_EURO;1118876.845842576;A
2017;7058;38282;ES61;38435;COMP_MEDI_COME_ELEC_MIL_EURO;656586.472787076;A
2018;7058;38282;ES61;38435;COMP_MEDI_COME_ELEC_MIL_EURO;1192321.767894052;A
2019;7058;38282;ES61;38435;COMP_MEDI_COME_ELEC_MIL_EURO;986956.301782089;A
2020;7058;38282;ES61;38435;COMP_MEDI_COME_ELEC_MIL_EURO;857027.636571221;A
2008;7663;38282;ES61;38435;COMP_MEDI_COME_ELEC_MIL_EURO;310787.38935973;A
2009;7663;38282;ES61;38435;COMP_MEDI_COME_ELEC_MIL_EURO;414132.431827255;A
2010;7663;38282;ES61;38435;COMP_MEDI_COME_ELEC_MIL_EURO;171465.220583544;A
2011;7663;38282;ES61;38435;COMP_MEDI_COME_ELEC_MIL_EURO;101106.704266461;A
2012;7663;38282;ES61;38435;COMP_MEDI_COME_ELEC_MIL_EURO;99535.142316051;A
2013;7663;38282;ES61;38435;COMP_MEDI_COME_ELEC_MIL_EURO;104288.577469431;A
2014;7663;38282;ES61;38435;COMP_MEDI_COME_ELEC_MIL_EURO;395631.009401463;A
2015;7663;38282;ES61;38435;COMP_MEDI_COME_ELEC_MIL_EURO;58510.516054912;A
2016;7663;38282;ES61;38435;COMP_MEDI_COME_ELEC_MIL_EURO;100813.076841457;A
2017;7663;38282;ES61;38435;COMP_MEDI_COME_ELEC_MIL_EURO;76115.804520695;A
2018;7663;38282;ES61;38435;COMP_MEDI_COME_ELEC_MIL_EURO;149551.019401231;A
2019;7663;38282;ES61;38435;COMP_MEDI_COME_ELEC_MIL_EURO;127377.864543389;A
2020;7663;38282;ES61;38435;COMP_MEDI_COME_ELEC_MIL_EURO;179658.453243735;A
2008;7716;38282;ES61;38435;COMP_MEDI_COME_ELEC_MIL_EURO;4501959.099444162;A
2009;7716;38282;ES61;38435;COMP_MEDI_COME_ELEC_MIL_EURO;3830901.698735638;A
2010;7716;38282;ES61;38435;COMP_MEDI_COME_ELEC_MIL_EURO;3342856.950433249;A
2011;7716;38282;ES61;38435;COMP_MEDI_COME_ELEC_MIL_EURO;3241207.791224564;A
2012;7716;38282;ES61;38435;COMP_MEDI_COME_ELEC_MIL_EURO;2758708.676016013;A
2013;7716;38282;ES61;38435;COMP_MEDI_COME_ELEC_MIL_EURO;2921704.016385952;A
2014;7716;38282;ES61;38435;COMP_MEDI_COME_ELEC_MIL_EURO;4255381.826031559;A
2015;7716;38282;ES61;38435;COMP_MEDI_COME_ELEC_MIL_EURO;5813206.42501477;A
2016;7716;38282;ES61;38435;COMP_MEDI_COME_ELEC_MIL_EURO;4943929.528279118;A
2017;7716;38282;ES61;38435;COMP_MEDI_COME_ELEC_MIL_EURO;3696354.64225311;A
2018;7716;38282;ES61;38435;COMP_MEDI_COME_ELEC_MIL_EURO;4792357.706668341;A
2019;7716;38282;ES61;38435;COMP_MEDI_COME_ELEC_MIL_EURO;5502767.627872047;A
2020;7716;38282;ES61;38435;COMP_MEDI_COME_ELEC_MIL_EURO;6596627.182774088;A
2008;7859;38282;ES61;38435;COMP_MEDI_COME_ELEC_MIL_EURO;4265503.483555399;A
2009;7859;38282;ES61;38435;COMP_MEDI_COME_ELEC_MIL_EURO;3324307.126633953;A
2010;7859;38282;ES61;38435;COMP_MEDI_COME_ELEC_MIL_EURO;3056080.26172192;A
2011;7859;38282;ES61;38435;COMP_MEDI_COME_ELEC_MIL_EURO;2950899.58464819;A
2012;7859;38282;ES61;38435;COMP_MEDI_COME_ELEC_MIL_EURO;1916700.853203781;A
2013;7859;38282;ES61;38435;COMP_MEDI_COME_ELEC_MIL_EURO;2611447.711350319;A
2014;7859;38282;ES61;38435;COMP_MEDI_COME_ELEC_MIL_EURO;3979504.028651731;A
2015;7859;38282;ES61;38435;COMP_MEDI_COME_ELEC_MIL_EURO;5194845.344967084;A
2016;7859;38282;ES61;38435;COMP_MEDI_COME_ELEC_MIL_EURO;4411691.734781733;A
2017;7859;38282;ES61;38435;COMP_MEDI_COME_ELEC_MIL_EURO;3304253.745990578;A
2018;7859;38282;ES61;38435;COMP_MEDI_COME_ELEC_MIL_EURO;4370139.072298111;A
2019;7859;38282;ES61;38435;COMP_MEDI_COME_ELEC_MIL_EURO;5010381.94426727;A
2020;7859;38282;ES61;38435;COMP_MEDI_COME_ELEC_MIL_EURO;6193666.398358382;A
2008;7888;38282;ES61;38435;COMP_MEDI_COME_ELEC_MIL_EURO;236455.615888763;A
2009;7888;38282;ES61;38435;COMP_MEDI_COME_ELEC_MIL_EURO;506594.572101685;A
2010;7888;38282;ES61;38435;COMP_MEDI_COME_ELEC_MIL_EURO;286776.688711329;A
2011;7888;38282;ES61;38435;COMP_MEDI_COME_ELEC_MIL_EURO;290308.206576374;A
2012;7888;38282;ES61;38435;COMP_MEDI_COME_ELEC_MIL_EURO;842007.822812232;A
2013;7888;38282;ES61;38435;COMP_MEDI_COME_ELEC_MIL_EURO;310256.305035633;A
2014;7888;38282;ES61;38435;COMP_MEDI_COME_ELEC_MIL_EURO;275877.797379828;A
2015;7888;38282;ES61;38435;COMP_MEDI_COME_ELEC_MIL_EURO;618361.080047686;A
2016;7888;38282;ES61;38435;COMP_MEDI_COME_ELEC_MIL_EURO;532237.793497385;A
2017;7888;38282;ES61;38435;COMP_MEDI_COME_ELEC_MIL_EURO;392100.896262532;A
2018;7888;38282;ES61;38435;COMP_MEDI_COME_ELEC_MIL_EURO;422218.63437023;A
2019;7888;38282;ES61;38435;COMP_MEDI_COME_ELEC_MIL_EURO;492385.683604777;A
2020;7888;38282;ES61;38435;COMP_MEDI_COME_ELEC_MIL_EURO;402960.784415706;A
2008;6949;38282;ES61;38435;PCT_COMP_MEDI_COME_ELEC_SOBR_EL_TOTA_COMP;6.609466451536365;A
2009;6949;38282;ES61;38435;PCT_COMP_MEDI_COME_ELEC_SOBR_EL_TOTA_COMP;7.824844449660636;A
2010;6949;38282;ES61;38435;PCT_COMP_MEDI_COME_ELEC_SOBR_EL_TOTA_COMP;6.616132017037931;A
2011;6949;38282;ES61;38435;PCT_COMP_MEDI_COME_ELEC_SOBR_EL_TOTA_COMP;7.309112668009315;A
2012;6949;38282;ES61;38435;PCT_COMP_MEDI_COME_ELEC_SOBR_EL_TOTA_COMP;6.0861440758818715;A
2013;6949;38282;ES61;38435;PCT_COMP_MEDI_COME_ELEC_SOBR_EL_TOTA_COMP;7.483995143238836;A
2014;6949;38282;ES61;38435;PCT_COMP_MEDI_COME_ELEC_SOBR_EL_TOTA_COMP;9.959573812668786;A
2015;6949;38282;ES61;38435;PCT_COMP_MEDI_COME_ELEC_SOBR_EL_TOTA_COMP;9.933291511911683;A
2016;6949;38282;ES61;38435;PCT_COMP_MEDI_COME_ELEC_SOBR_EL_TOTA_COMP;9.740109321479112;A
2017;6949;38282;ES61;38435;PCT_COMP_MEDI_COME_ELEC_SOBR_EL_TOTA_COMP;6.233569922218101;A
2018;6949;38282;ES61;38435;PCT_COMP_MEDI_COME_ELEC_SOBR_EL_TOTA_COMP;7.965452700578053;A
2019;6949;38282;ES61;38435;PCT_COMP_MEDI_COME_ELEC_SOBR_EL_TOTA_COMP;8.339739917108915;A
2020;6949;38282;ES61;38435;PCT_COMP_MEDI_COME_ELEC_SOBR_EL_TOTA_COMP;10.638582752226002;A
2008;7058;38282;ES61;38435;PCT_COMP_MEDI_COME_ELEC_SOBR_EL_TOTA_COMP;2.867474651182296;A
2009;7058;38282;ES61;38435;PCT_COMP_MEDI_COME_ELEC_SOBR_EL_TOTA_COMP;3.444362087096955;A
2010;7058;38282;ES61;38435;PCT_COMP_MEDI_COME_ELEC_SOBR_EL_TOTA_COMP;4.342802871171029;A
2011;7058;38282;ES61;38435;PCT_COMP_MEDI_COME_ELEC_SOBR_EL_TOTA_COMP;3.6917138137816523;A
2012;7058;38282;ES61;38435;PCT_COMP_MEDI_COME_ELEC_SOBR_EL_TOTA_COMP;1.9072210629502115;A
2013;7058;38282;ES61;38435;PCT_COMP_MEDI_COME_ELEC_SOBR_EL_TOTA_COMP;4.338252626681102;A
2014;7058;38282;ES61;38435;PCT_COMP_MEDI_COME_ELEC_SOBR_EL_TOTA_COMP;4.621016545772097;A
2015;7058;38282;ES61;38435;PCT_COMP_MEDI_COME_ELEC_SOBR_EL_TOTA_COMP;4.506244092130697;A
2016;7058;38282;ES61;38435;PCT_COMP_MEDI_COME_ELEC_SOBR_EL_TOTA_COMP;4.684667864083701;A
2017;7058;38282;ES61;38435;PCT_COMP_MEDI_COME_ELEC_SOBR_EL_TOTA_COMP;2.147526267315543;A
2018;7058;38282;ES61;38435;PCT_COMP_MEDI_COME_ELEC_SOBR_EL_TOTA_COMP;4.574469753647484;A
2019;7058;38282;ES61;38435;PCT_COMP_MEDI_COME_ELEC_SOBR_EL_TOTA_COMP;3.344112643396053;A
2020;7058;38282;ES61;38435;PCT_COMP_MEDI_COME_ELEC_SOBR_EL_TOTA_COMP;3.8410330796565577;A
2008;7663;38282;ES61;38435;PCT_COMP_MEDI_COME_ELEC_SOBR_EL_TOTA_COMP;1.3028236439770653;A
2009;7663;38282;ES61;38435;PCT_COMP_MEDI_COME_ELEC_SOBR_EL_TOTA_COMP;4.159702091127367;A
2010;7663;38282;ES61;38435;PCT_COMP_MEDI_COME_ELEC_SOBR_EL_TOTA_COMP;1.0757928472282678;A
2011;7663;38282;ES61;38435;PCT_COMP_MEDI_COME_ELEC_SOBR_EL_TOTA_COMP;1.7097974622523704;A
2012;7663;38282;ES61;38435;PCT_COMP_MEDI_COME_ELEC_SOBR_EL_TOTA_COMP;2.0467621214641287;A
2013;7663;38282;ES61;38435;PCT_COMP_MEDI_COME_ELEC_SOBR_EL_TOTA_COMP;2.4308833340646414;A
2014;7663;38282;ES61;38435;PCT_COMP_MEDI_COME_ELEC_SOBR_EL_TOTA_COMP;9.69989140409368;A
2015;7663;38282;ES61;38435;PCT_COMP_MEDI_COME_ELEC_SOBR_EL_TOTA_COMP;1.873072277239999;A
2016;7663;38282;ES61;38435;PCT_COMP_MEDI_COME_ELEC_SOBR_EL_TOTA_COMP;3.102868675626616;A
2017;7663;38282;ES61;38435;PCT_COMP_MEDI_COME_ELEC_SOBR_EL_TOTA_COMP;2.5778207222898284;A
2018;7663;38282;ES61;38435;PCT_COMP_MEDI_COME_ELEC_SOBR_EL_TOTA_COMP;4.312571518570745;A
2019;7663;38282;ES61;38435;PCT_COMP_MEDI_COME_ELEC_SOBR_EL_TOTA_COMP;2.416755827111797;A
2020;7663;38282;ES61;38435;PCT_COMP_MEDI_COME_ELEC_SOBR_EL_TOTA_COMP;3.425752449082975;A
2008;7716;38282;ES61;38435;PCT_COMP_MEDI_COME_ELEC_SOBR_EL_TOTA_COMP;12.077127982173984;A
2009;7716;38282;ES61;38435;PCT_COMP_MEDI_COME_ELEC_SOBR_EL_TOTA_COMP;11.467626091713393;A
2010;7716;38282;ES61;38435;PCT_COMP_MEDI_COME_ELEC_SOBR_EL_TOTA_COMP;10.351866165424827;A
2011;7716;38282;ES61;38435;PCT_COMP_MEDI_COME_ELEC_SOBR_EL_TOTA_COMP;10.199608165374592;A
2012;7716;38282;ES61;38435;PCT_COMP_MEDI_COME_ELEC_SOBR_EL_TOTA_COMP;9.127894455457547;A
2013;7716;38282;ES61;38435;PCT_COMP_MEDI_COME_ELEC_SOBR_EL_TOTA_COMP;10.82954350216667;A
2014;7716;38282;ES61;38435;PCT_COMP_MEDI_COME_ELEC_SOBR_EL_TOTA_COMP;12.654401623115419;A
2015;7716;38282;ES61;38435;PCT_COMP_MEDI_COME_ELEC_SOBR_EL_TOTA_COMP;13.076237499212667;A
2016;7716;38282;ES61;38435;PCT_COMP_MEDI_COME_ELEC_SOBR_EL_TOTA_COMP;13.676920718737017;A
2017;7716;38282;ES61;38435;PCT_COMP_MEDI_COME_ELEC_SOBR_EL_TOTA_COMP;9.850407731350018;A
2018;7716;38282;ES61;38435;PCT_COMP_MEDI_COME_ELEC_SOBR_EL_TOTA_COMP;10.093859176496009;A
2019;7716;38282;ES61;38435;PCT_COMP_MEDI_COME_ELEC_SOBR_EL_TOTA_COMP;12.349019841497675;A
2020;7716;38282;ES61;38435;PCT_COMP_MEDI_COME_ELEC_SOBR_EL_TOTA_COMP;14.926370829062238;A
2008;7859;38282;ES61;38435;PCT_COMP_MEDI_COME_ELEC_SOBR_EL_TOTA_COMP;14.18347708448316;A
2009;7859;38282;ES61;38435;PCT_COMP_MEDI_COME_ELEC_SOBR_EL_TOTA_COMP;12.424128850116716;A
2010;7859;38282;ES61;38435;PCT_COMP_MEDI_COME_ELEC_SOBR_EL_TOTA_COMP;12.002676130170338;A
2011;7859;38282;ES61;38435;PCT_COMP_MEDI_COME_ELEC_SOBR_EL_TOTA_COMP;11.223589273834314;A
2012;7859;38282;ES61;38435;PCT_COMP_MEDI_COME_ELEC_SOBR_EL_TOTA_COMP;8.018116978250053;A
2013;7859;38282;ES61;38435;PCT_COMP_MEDI_COME_ELEC_SOBR_EL_TOTA_COMP;11.587397034980985;A
2014;7859;38282;ES61;38435;PCT_COMP_MEDI_COME_ELEC_SOBR_EL_TOTA_COMP;14.121646029211801;A
2015;7859;38282;ES61;38435;PCT_COMP_MEDI_COME_ELEC_SOBR_EL_TOTA_COMP;18.431719300193667;A
2016;7859;38282;ES61;38435;PCT_COMP_MEDI_COME_ELEC_SOBR_EL_TOTA_COMP;15.245144478619505;A
2017;7859;38282;ES61;38435;PCT_COMP_MEDI_COME_ELEC_SOBR_EL_TOTA_COMP;10.894356904612348;A
2018;7859;38282;ES61;38435;PCT_COMP_MEDI_COME_ELEC_SOBR_EL_TOTA_COMP;10.956286136327464;A
2019;7859;38282;ES61;38435;PCT_COMP_MEDI_COME_ELEC_SOBR_EL_TOTA_COMP;13.315625828380991;A
2020;7859;38282;ES61;38435;PCT_COMP_MEDI_COME_ELEC_SOBR_EL_TOTA_COMP;16.566873651396982;A
2008;7888;38282;ES61;38435;PCT_COMP_MEDI_COME_ELEC_SOBR_EL_TOTA_COMP;3.2827445461854445;A
2009;7888;38282;ES61;38435;PCT_COMP_MEDI_COME_ELEC_SOBR_EL_TOTA_COMP;7.618687108523607;A
2010;7888;38282;ES61;38435;PCT_COMP_MEDI_COME_ELEC_SOBR_EL_TOTA_COMP;4.1983775855836045;A
2011;7888;38282;ES61;38435;PCT_COMP_MEDI_COME_ELEC_SOBR_EL_TOTA_COMP;5.291969204060157;A
2012;7888;38282;ES61;38435;PCT_COMP_MEDI_COME_ELEC_SOBR_EL_TOTA_COMP;13.326680065176532;A
2013;7888;38282;ES61;38435;PCT_COMP_MEDI_COME_ELEC_SOBR_EL_TOTA_COMP;6.984533267776737;A
2014;7888;38282;ES61;38435;PCT_COMP_MEDI_COME_ELEC_SOBR_EL_TOTA_COMP;5.0642917900664814;A
2015;7888;38282;ES61;38435;PCT_COMP_MEDI_COME_ELEC_SOBR_EL_TOTA_COMP;3.800155719487542;A
2016;7888;38282;ES61;38435;PCT_COMP_MEDI_COME_ELEC_SOBR_EL_TOTA_COMP;7.382315202901281;A
2017;7888;38282;ES61;38435;PCT_COMP_MEDI_COME_ELEC_SOBR_EL_TOTA_COMP;5.449681045676603;A
2018;7888;38282;ES61;38435;PCT_COMP_MEDI_COME_ELEC_SOBR_EL_TOTA_COMP;5.562164459966922;A
2019;7888;38282;ES61;38435;PCT_COMP_MEDI_COME_ELEC_SOBR_EL_TOTA_COMP;7.10254698899012;A
2020;7888;38282;ES61;38435;PCT_COMP_MEDI_COME_ELEC_SOBR_EL_TOTA_COMP;5.918409941376591;A
2008;6949;38282;ES61;38435;PCT_COMP_MEDI_COME_ELEC_SOBR_EL_TOTA_COMP_LAS_EMPR_QUE_COMP_COME_ELEC;20.356011984595195;A
2009;6949;38282;ES61;38435;PCT_COMP_MEDI_COME_ELEC_SOBR_EL_TOTA_COMP_LAS_EMPR_QUE_COMP_COME_ELEC;22.730202776341056;A
2010;6949;38282;ES61;38435;PCT_COMP_MEDI_COME_ELEC_SOBR_EL_TOTA_COMP_LAS_EMPR_QUE_COMP_COME_ELEC;25.537954706092016;A
2011;6949;38282;ES61;38435;PCT_COMP_MEDI_COME_ELEC_SOBR_EL_TOTA_COMP_LAS_EMPR_QUE_COMP_COME_ELEC;23.775372418696644;A
2012;6949;38282;ES61;38435;PCT_COMP_MEDI_COME_ELEC_SOBR_EL_TOTA_COMP_LAS_EMPR_QUE_COMP_COME_ELEC;25.693319229342666;A
2013;6949;38282;ES61;38435;PCT_COMP_MEDI_COME_ELEC_SOBR_EL_TOTA_COMP_LAS_EMPR_QUE_COMP_COME_ELEC;28.419945493732747;A
2014;6949;38282;ES61;38435;PCT_COMP_MEDI_COME_ELEC_SOBR_EL_TOTA_COMP_LAS_EMPR_QUE_COMP_COME_ELEC;26.482064792819187;A
2015;6949;38282;ES61;38435;PCT_COMP_MEDI_COME_ELEC_SOBR_EL_TOTA_COMP_LAS_EMPR_QUE_COMP_COME_ELEC;31.030311294360537;A
2016;6949;38282;ES61;38435;PCT_COMP_MEDI_COME_ELEC_SOBR_EL_TOTA_COMP_LAS_EMPR_QUE_COMP_COME_ELEC;31.094380327959698;A
2017;6949;38282;ES61;38435;PCT_COMP_MEDI_COME_ELEC_SOBR_EL_TOTA_COMP_LAS_EMPR_QUE_COMP_COME_ELEC;20.879390698894426;A
2018;6949;38282;ES61;38435;PCT_COMP_MEDI_COME_ELEC_SOBR_EL_TOTA_COMP_LAS_EMPR_QUE_COMP_COME_ELEC;22.055405104634946;A
2019;6949;38282;ES61;38435;PCT_COMP_MEDI_COME_ELEC_SOBR_EL_TOTA_COMP_LAS_EMPR_QUE_COMP_COME_ELEC;26.48073118323534;A
2020;6949;38282;ES61;38435;PCT_COMP_MEDI_COME_ELEC_SOBR_EL_TOTA_COMP_LAS_EMPR_QUE_COMP_COME_ELEC;30.09382958903552;A
2008;7058;38282;ES61;38435;PCT_COMP_MEDI_COME_ELEC_SOBR_EL_TOTA_COMP_LAS_EMPR_QUE_COMP_COME_ELEC;12.824383269755248;A
2009;7058;38282;ES61;38435;PCT_COMP_MEDI_COME_ELEC_SOBR_EL_TOTA_COMP_LAS_EMPR_QUE_COMP_COME_ELEC;10.684308621880678;A
2010;7058;38282;ES61;38435;PCT_COMP_MEDI_COME_ELEC_SOBR_EL_TOTA_COMP_LAS_EMPR_QUE_COMP_COME_ELEC;13.5231724063199;A
2011;7058;38282;ES61;38435;PCT_COMP_MEDI_COME_ELEC_SOBR_EL_TOTA_COMP_LAS_EMPR_QUE_COMP_COME_ELEC;10.713552843994723;A
2012;7058;38282;ES61;38435;PCT_COMP_MEDI_COME_ELEC_SOBR_EL_TOTA_COMP_LAS_EMPR_QUE_COMP_COME_ELEC;10.754353110069538;A
2013;7058;38282;ES61;38435;PCT_COMP_MEDI_COME_ELEC_SOBR_EL_TOTA_COMP_LAS_EMPR_QUE_COMP_COME_ELEC;24.498122778425696;A
2014;7058;38282;ES61;38435;PCT_COMP_MEDI_COME_ELEC_SOBR_EL_TOTA_COMP_LAS_EMPR_QUE_COMP_COME_ELEC;16.60512884874929;A
2015;7058;38282;ES61;38435;PCT_COMP_MEDI_COME_ELEC_SOBR_EL_TOTA_COMP_LAS_EMPR_QUE_COMP_COME_ELEC;13.351253222212986;A
2016;7058;38282;ES61;38435;PCT_COMP_MEDI_COME_ELEC_SOBR_EL_TOTA_COMP_LAS_EMPR_QUE_COMP_COME_ELEC;23.14304667081076;A
2017;7058;38282;ES61;38435;PCT_COMP_MEDI_COME_ELEC_SOBR_EL_TOTA_COMP_LAS_EMPR_QUE_COMP_COME_ELEC;12.314978929038789;A
2018;7058;38282;ES61;38435;PCT_COMP_MEDI_COME_ELEC_SOBR_EL_TOTA_COMP_LAS_EMPR_QUE_COMP_COME_ELEC;11.857438469587432;A
2019;7058;38282;ES61;38435;PCT_COMP_MEDI_COME_ELEC_SOBR_EL_TOTA_COMP_LAS_EMPR_QUE_COMP_COME_ELEC;12.63271750954447;A
2020;7058;38282;ES61;38435;PCT_COMP_MEDI_COME_ELEC_SOBR_EL_TOTA_COMP_LAS_EMPR_QUE_COMP_COME_ELEC;12.790414014327439;A
2008;7663;38282;ES61;38435;PCT_COMP_MEDI_COME_ELEC_SOBR_EL_TOTA_COMP_LAS_EMPR_QUE_COMP_COME_ELEC;4.07985370649246;A
2009;7663;38282;ES61;38435;PCT_COMP_MEDI_COME_ELEC_SOBR_EL_TOTA_COMP_LAS_EMPR_QUE_COMP_COME_ELEC;18.413510975960378;A
2010;7663;38282;ES61;38435;PCT_COMP_MEDI_COME_ELEC_SOBR_EL_TOTA_COMP_LAS_EMPR_QUE_COMP_COME_ELEC;10.171033401382788;A
2011;7663;38282;ES61;38435;PCT_COMP_MEDI_COME_ELEC_SOBR_EL_TOTA_COMP_LAS_EMPR_QUE_COMP_COME_ELEC;12.099977420602684;A
2012;7663;38282;ES61;38435;PCT_COMP_MEDI_COME_ELEC_SOBR_EL_TOTA_COMP_LAS_EMPR_QUE_COMP_COME_ELEC;11.322829647841447;A
2013;7663;38282;ES61;38435;PCT_COMP_MEDI_COME_ELEC_SOBR_EL_TOTA_COMP_LAS_EMPR_QUE_COMP_COME_ELEC;11.275244967341099;A
2014;7663;38282;ES61;38435;PCT_COMP_MEDI_COME_ELEC_SOBR_EL_TOTA_COMP_LAS_EMPR_QUE_COMP_COME_ELEC;16.74370456794753;A
2015;7663;38282;ES61;38435;PCT_COMP_MEDI_COME_ELEC_SOBR_EL_TOTA_COMP_LAS_EMPR_QUE_COMP_COME_ELEC;6.866152465576786;A
2016;7663;38282;ES61;38435;PCT_COMP_MEDI_COME_ELEC_SOBR_EL_TOTA_COMP_LAS_EMPR_QUE_COMP_COME_ELEC;10.743310049073044;A
2017;7663;38282;ES61;38435;PCT_COMP_MEDI_COME_ELEC_SOBR_EL_TOTA_COMP_LAS_EMPR_QUE_COMP_COME_ELEC;6.223061349275533;A
2018;7663;38282;ES61;38435;PCT_COMP_MEDI_COME_ELEC_SOBR_EL_TOTA_COMP_LAS_EMPR_QUE_COMP_COME_ELEC;14.197847790966792;A
2019;7663;38282;ES61;38435;PCT_COMP_MEDI_COME_ELEC_SOBR_EL_TOTA_COMP_LAS_EMPR_QUE_COMP_COME_ELEC;6.4366178860978005;A
2020;7663;38282;ES61;38435;PCT_COMP_MEDI_COME_ELEC_SOBR_EL_TOTA_COMP_LAS_EMPR_QUE_COMP_COME_ELEC;17.373643966672162;A
2008;7716;38282;ES61;38435;PCT_COMP_MEDI_COME_ELEC_SOBR_EL_TOTA_COMP_LAS_EMPR_QUE_COMP_COME_ELEC;31.442873398507636;A
2009;7716;38282;ES61;38435;PCT_COMP_MEDI_COME_ELEC_SOBR_EL_TOTA_COMP_LAS_EMPR_QUE_COMP_COME_ELEC;29.235259553750666;A
2010;7716;38282;ES61;38435;PCT_COMP_MEDI_COME_ELEC_SOBR_EL_TOTA_COMP_LAS_EMPR_QUE_COMP_COME_ELEC;33.67556259902312;A
2011;7716;38282;ES61;38435;PCT_COMP_MEDI_COME_ELEC_SOBR_EL_TOTA_COMP_LAS_EMPR_QUE_COMP_COME_ELEC;31.938998437143535;A
2012;7716;38282;ES61;38435;PCT_COMP_MEDI_COME_ELEC_SOBR_EL_TOTA_COMP_LAS_EMPR_QUE_COMP_COME_ELEC;32.602129832552386;A
2013;7716;38282;ES61;38435;PCT_COMP_MEDI_COME_ELEC_SOBR_EL_TOTA_COMP_LAS_EMPR_QUE_COMP_COME_ELEC;31.793118768947977;A
2014;7716;38282;ES61;38435;PCT_COMP_MEDI_COME_ELEC_SOBR_EL_TOTA_COMP_LAS_EMPR_QUE_COMP_COME_ELEC;31.617949182061682;A
2015;7716;38282;ES61;38435;PCT_COMP_MEDI_COME_ELEC_SOBR_EL_TOTA_COMP_LAS_EMPR_QUE_COMP_COME_ELEC;41.48813778856295;A
2016;7716;38282;ES61;38435;PCT_COMP_MEDI_COME_ELEC_SOBR_EL_TOTA_COMP_LAS_EMPR_QUE_COMP_COME_ELEC;35.18986273838603;A
2017;7716;38282;ES61;38435;PCT_COMP_MEDI_COME_ELEC_SOBR_EL_TOTA_COMP_LAS_EMPR_QUE_COMP_COME_ELEC;25.21758738357402;A
2018;7716;38282;ES61;38435;PCT_COMP_MEDI_COME_ELEC_SOBR_EL_TOTA_COMP_LAS_EMPR_QUE_COMP_COME_ELEC;28.689862379540326;A
2019;7716;38282;ES61;38435;PCT_COMP_MEDI_COME_ELEC_SOBR_EL_TOTA_COMP_LAS_EMPR_QUE_COMP_COME_ELEC;36.21025902081328;A
2020;7716;38282;ES61;38435;PCT_COMP_MEDI_COME_ELEC_SOBR_EL_TOTA_COMP_LAS_EMPR_QUE_COMP_COME_ELEC;37.41618313678965;A
2008;7859;38282;ES61;38435;PCT_COMP_MEDI_COME_ELEC_SOBR_EL_TOTA_COMP_LAS_EMPR_QUE_COMP_COME_ELEC;34.40131669661229;A
2009;7859;38282;ES61;38435;PCT_COMP_MEDI_COME_ELEC_SOBR_EL_TOTA_COMP_LAS_EMPR_QUE_COMP_COME_ELEC;31.725419254344512;A
2010;7859;38282;ES61;38435;PCT_COMP_MEDI_COME_ELEC_SOBR_EL_TOTA_COMP_LAS_EMPR_QUE_COMP_COME_ELEC;36.48868986319528;A
2011;7859;38282;ES61;38435;PCT_COMP_MEDI_COME_ELEC_SOBR_EL_TOTA_COMP_LAS_EMPR_QUE_COMP_COME_ELEC;35.033024439309976;A
2012;7859;38282;ES61;38435;PCT_COMP_MEDI_COME_ELEC_SOBR_EL_TOTA_COMP_LAS_EMPR_QUE_COMP_COME_ELEC;32.858060172381926;A
2013;7859;38282;ES61;38435;PCT_COMP_MEDI_COME_ELEC_SOBR_EL_TOTA_COMP_LAS_EMPR_QUE_COMP_COME_ELEC;36.47177449621437;A
2014;7859;38282;ES61;38435;PCT_COMP_MEDI_COME_ELEC_SOBR_EL_TOTA_COMP_LAS_EMPR_QUE_COMP_COME_ELEC;34.69863709226114;A
2015;7859;38282;ES61;38435;PCT_COMP_MEDI_COME_ELEC_SOBR_EL_TOTA_COMP_LAS_EMPR_QUE_COMP_COME_ELEC;43.403447426485656;A
2016;7859;38282;ES61;38435;PCT_COMP_MEDI_COME_ELEC_SOBR_EL_TOTA_COMP_LAS_EMPR_QUE_COMP_COME_ELEC;38.29418197623761;A
2017;7859;38282;ES61;38435;PCT_COMP_MEDI_COME_ELEC_SOBR_EL_TOTA_COMP_LAS_EMPR_QUE_COMP_COME_ELEC;28.399206476107626;A
2018;7859;38282;ES61;38435;PCT_COMP_MEDI_COME_ELEC_SOBR_EL_TOTA_COMP_LAS_EMPR_QUE_COMP_COME_ELEC;30.95640301482575;A
2019;7859;38282;ES61;38435;PCT_COMP_MEDI_COME_ELEC_SOBR_EL_TOTA_COMP_LAS_EMPR_QUE_COMP_COME_ELEC;42.92964968387864;A
